review_text,rating,scrape_date,review_date,category,word_count
World class cocktails with the best music in a bar in Taiwan🍾🙌🤩 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,13
Kor is the best. The one and only bar I go to in Taipei ✨✨✨,5,2026-01-02,2024-01-03,Drinks & Alcohol,15
Bartender is very professional to create any drinks you like,5,2026-01-02,2024-01-03,Drinks & Alcohol,10
Bartender is very professional to create any drinks you like,5,2026-01-02,2024-01-03,Service & Staff,10
The bartender is so handsome and the drinks are super good,5,2026-01-02,2024-01-03,Drinks & Alcohol,11
Great atmosphere and design. I liked the Wu Fashioned,5,2026-01-02,2024-01-03,Crowd & Atmosphere,9
Chilled lounge with great decor and a superb sound system.  Staff were very friendly.,4,2026-01-02,2018-01-04,Music & DJ,14
Chilled lounge with great decor and a superb sound system.  Staff were very friendly.,4,2026-01-02,2018-01-04,Service & Staff,14
Very friendly bar tenders and crew! Love it !,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
Very friendly bar tenders and crew! Love it !,5,2026-01-02,2024-01-03,Service & Staff,9
A perfect place to grab some drinks on both weekdays and weekends,5,2026-01-02,2024-01-03,Drinks & Alcohol,12
A perfect place to grab some drinks on both weekdays and weekends,5,2026-01-02,2024-01-03,Facilities & Safety,12
You need 3 vaccine shots to enter... Yes it's sad.,1,2026-01-02,2023-01-03,Drinks & Alcohol,10
You need 3 vaccine shots to enter... Yes it's sad.,1,2026-01-02,2023-01-03,Crowd & Atmosphere,10
You need 3 vaccine shots to enter... Yes it's sad.,1,2026-01-02,2023-01-03,Facilities & Safety,10
Very happy...very nice...very good service by Joy...perfect service.,5,2026-01-02,2024-01-03,Service & Staff,8
"Great vibe, decent cocktails. The one I had was served in a guava.",5,2026-01-02,2021-01-03,Drinks & Alcohol,13
"Great vibe, decent cocktails. The one I had was served in a guava.",5,2026-01-02,2021-01-03,Crowd & Atmosphere,13
"Great people, Awesome place!",5,2026-01-02,2025-01-02,Crowd & Atmosphere,4
"Great people, Awesome place!",5,2026-01-02,2025-01-02,Facilities & Safety,4
Great bar,5,2026-01-02,2025-05-07,Drinks & Alcohol,2
"The environment is good... but unfortunately the service is bad, the staff are rude and awful!",2,2026-01-02,2022-01-03,Service & Staff,16
"Great vibes, great drinks, and yummy fries! What is",5,2026-01-02,2024-01-03,Drinks & Alcohol,9
"Great vibes, great drinks, and yummy fries! What is",5,2026-01-02,2024-01-03,Crowd & Atmosphere,9
"Good club, good drinks",4,2026-01-02,2024-01-03,Drinks & Alcohol,4
Good vibes good taste music,5,2026-01-02,2025-03-08,Music & DJ,5
Good vibes good taste music,5,2026-01-02,2025-03-08,Crowd & Atmosphere,5
good bar for service and drinks. recommended to come.,5,2026-01-02,2024-01-03,Drinks & Alcohol,9
good bar for service and drinks. recommended to come.,5,2026-01-02,2024-01-03,Service & Staff,9
Great vibe! Enjoyed every second!,5,2026-01-02,2025-01-02,Crowd & Atmosphere,5
If you want cocktails in a lounge Tony Montana would have enjoyed,5,2026-01-02,2018-01-04,Drinks & Alcohol,12
good atmosphere. friendly bartender!,5,2026-01-02,2024-01-03,Drinks & Alcohol,4
good atmosphere. friendly bartender!,5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
good atmosphere. friendly bartender!,5,2026-01-02,2024-01-03,Service & Staff,4
"Loves here music and vibing, MUST visit 🤌🏼💕🕺🏻 …",5,2026-01-02,2024-01-03,Music & DJ,9
Tim is the best bartender! Great place!,5,2026-01-02,2024-01-03,Drinks & Alcohol,7
Tim is the best bartender! Great place!,5,2026-01-02,2024-01-03,Facilities & Safety,7
"Too crowded, pretentious crowd, poor ventilation, too much pop music",1,2026-01-02,2025-01-02,Music & DJ,10
"Too crowded, pretentious crowd, poor ventilation, too much pop music",1,2026-01-02,2025-01-02,Crowd & Atmosphere,10
"Too crowded, pretentious crowd, poor ventilation, too much pop music",1,2026-01-02,2025-01-02,Service & Staff,10
Best bar in Taipei!!!!,5,2026-01-02,2024-01-03,Drinks & Alcohol,4
Good vibes good music,5,2026-01-02,2024-01-03,Music & DJ,4
Good vibes good music,5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
"Great drink , atmosphere and ppl",5,2026-01-02,2024-01-03,Drinks & Alcohol,6
"Great drink , atmosphere and ppl",5,2026-01-02,2024-01-03,Crowd & Atmosphere,6
"Amazing playlist, and good vibes ✨",5,2026-01-02,2025-01-02,Music & DJ,6
"Amazing playlist, and good vibes ✨",5,2026-01-02,2025-01-02,Crowd & Atmosphere,6
"Nice place to be, relaxing n joy for french fries.",5,2026-01-02,2023-01-03,Facilities & Safety,10
"Good music,  good drinks, and great vibe",4,2026-01-02,2025-01-02,Music & DJ,7
"Good music,  good drinks, and great vibe",4,2026-01-02,2025-01-02,Drinks & Alcohol,7
"Good music,  good drinks, and great vibe",4,2026-01-02,2025-01-02,Crowd & Atmosphere,7
Great place to hangout!!,5,2026-01-02,2018-01-04,Facilities & Safety,4
Top talking bar in Taipei,5,2026-01-02,2025-05-07,Drinks & Alcohol,5
"Quality drink, fair price, good music, super dark.",4,2026-01-02,2019-01-04,Music & DJ,8
"Quality drink, fair price, good music, super dark.",4,2026-01-02,2019-01-04,Drinks & Alcohol,8
"Quality drink, fair price, good music, super dark.",4,2026-01-02,2019-01-04,Crowd & Atmosphere,8
"Quality drink, fair price, good music, super dark.",4,2026-01-02,2019-01-04,Service & Staff,8
"Quality drink, fair price, good music, super dark.",4,2026-01-02,2019-01-04,Price & Entry,8
"Great atmosphere, enjoyed it a lot!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,6
"Good vibes, good people, good staff.",5,2026-01-02,2025-01-02,Crowd & Atmosphere,6
"Good vibes, good people, good staff.",5,2026-01-02,2025-01-02,Service & Staff,6
"Nice bartender, good atmosphere",5,2026-01-02,2024-01-03,Drinks & Alcohol,4
"Nice bartender, good atmosphere",5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
Great interior design and friendly bartender.,5,2026-01-02,2024-01-03,Drinks & Alcohol,6
Great interior design and friendly bartender.,5,2026-01-02,2024-01-03,Service & Staff,6
High volume cocktail bar ! The best place in town !,5,2026-01-02,2021-01-03,Drinks & Alcohol,11
High volume cocktail bar ! The best place in town !,5,2026-01-02,2021-01-03,Facilities & Safety,11
Fantastic vibe and music!,5,2026-01-02,2025-01-02,Music & DJ,4
Fantastic vibe and music!,5,2026-01-02,2025-01-02,Crowd & Atmosphere,4
"Awesome wine, service, and environment!",5,2026-01-02,2024-01-03,Drinks & Alcohol,5
"Awesome wine, service, and environment!",5,2026-01-02,2024-01-03,Service & Staff,5
Best place to go out with friends,5,2026-01-02,2021-01-03,Facilities & Safety,7
Great drinks. Good service,5,2026-01-02,2021-01-03,Drinks & Alcohol,4
Great drinks. Good service,5,2026-01-02,2021-01-03,Service & Staff,4
Definitely the best bar in Taipei !,5,2026-01-02,2024-01-03,Drinks & Alcohol,7
"Great vibe, love it, highly recommended!!!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,6
Great place!!! You must visit it!!,5,2026-01-02,2025-01-02,Facilities & Safety,6
"Awesome cocktail bar, one of best in town",5,2026-01-02,2018-01-04,Drinks & Alcohol,8
Vincent is a great bartender 👍🏻 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,7
"I love this place, especially DD😍 …",5,2026-01-02,2024-01-03,Facilities & Safety,7
Great place for a late night drink,5,2026-01-02,2025-01-02,Drinks & Alcohol,7
Great place for a late night drink,5,2026-01-02,2025-01-02,Facilities & Safety,7
Perfect place and really nice people,5,2026-01-02,2024-01-03,Crowd & Atmosphere,6
Perfect place and really nice people,5,2026-01-02,2024-01-03,Facilities & Safety,6
Good drink and services in town,5,2026-01-02,2024-01-03,Drinks & Alcohol,6
Good drink and services in town,5,2026-01-02,2024-01-03,Service & Staff,6
Awesome place to drink in Taipei 🔥 …,5,2026-01-02,2023-01-03,Drinks & Alcohol,8
Awesome place to drink in Taipei 🔥 …,5,2026-01-02,2023-01-03,Facilities & Safety,8
One of best bar in taipei ...,4,2026-01-02,2021-01-03,Drinks & Alcohol,7
Nice vibe n atmosphere,5,2026-01-02,2025-01-02,Crowd & Atmosphere,4
Hands down the best!  I love this place!,5,2026-01-02,2021-01-03,Facilities & Safety,8
Great drinks and ambient !,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
"Great music, great vibe!",5,2026-01-02,2024-01-03,Music & DJ,4
"Great music, great vibe!",5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
The best place in Taipei for night life!!!,5,2026-01-02,2023-01-03,Facilities & Safety,8
Amazing place with chilling music.,5,2026-01-02,2024-01-03,Music & DJ,5
Amazing place with chilling music.,5,2026-01-02,2024-01-03,Facilities & Safety,5
Vincent is the best 💕💕💕💕 Best bartender ever💕💕 …,5,2026-01-02,2025-01-02,Drinks & Alcohol,9
Toppppp drinks and nice employees,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
Most fascinating bar in Taipei!!!,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
Good atmosphere and good vibe,5,2026-01-02,2025-01-02,Crowd & Atmosphere,5
All great!! Bartenders are great!,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
A nice place for a drink after work,4,2026-01-02,2024-01-03,Drinks & Alcohol,8
A nice place for a drink after work,4,2026-01-02,2024-01-03,Facilities & Safety,8
good drinks and friendly bartenders,5,2026-01-02,2023-01-03,Drinks & Alcohol,5
good drinks and friendly bartenders,5,2026-01-02,2023-01-03,Service & Staff,5
Super good vibes ☺️,5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
Always the best vibe here 🧡 …,5,2026-01-02,2023-01-03,Crowd & Atmosphere,7
Kor is a great bar!!👍🏻👍🏻👍🏻 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,6
Good vibe,5,2026-01-02,2024-01-03,Crowd & Atmosphere,2
The best place for TGIF🙌🏻 …,5,2026-01-02,2024-01-03,Facilities & Safety,6
It feels like Pacific Place in Hong Kong,5,2026-01-02,2017-01-04,Facilities & Safety,8
Nice bar,5,2026-01-02,2024-01-03,Drinks & Alcohol,2
Boba tea in the bar ? Ice cream in a bar ? 😂😂 …,5,2026-01-02,2022-01-03,Drinks & Alcohol,14
Bartender is lit and handsome,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
A bit pricey but worth it,5,2026-01-02,2023-01-03,Service & Staff,6
A bit pricey but worth it,5,2026-01-02,2023-01-03,Price & Entry,6
The best bar in town✨,5,2026-01-02,2023-01-03,Drinks & Alcohol,5
2018.10 a great place to be when in Taipei,4,2026-01-02,2019-01-04,Facilities & Safety,9
It’s a bar like a club lol,5,2026-01-02,2020-01-04,Drinks & Alcohol,7
Best cocktails in town,5,2026-01-02,2024-01-03,Drinks & Alcohol,4
Good drink good music,5,2026-01-02,2023-01-03,Music & DJ,4
Good drink good music,5,2026-01-02,2023-01-03,Drinks & Alcohol,4
Very nice place,5,2026-01-02,2025-01-02,Facilities & Safety,3
Great atmosphere,5,2026-01-02,2025-01-02,Crowd & Atmosphere,2
Such a great place💜💜 …,5,2026-01-02,2024-01-03,Facilities & Safety,5
Good music there 😉 …,5,2026-01-02,2022-01-03,Music & DJ,5
Nice place in Taipei,5,2026-01-02,2024-01-03,Facilities & Safety,4
The staffs are friendly.,5,2026-01-02,2025-01-02,Service & Staff,4
Nice vibe and bartender,5,2026-01-02,2024-01-03,Drinks & Alcohol,4
Nice vibe and bartender,5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
Nice place for drunk🤭 …,5,2026-01-02,2024-01-03,Drinks & Alcohol,5
Nice place for drunk🤭 …,5,2026-01-02,2024-01-03,Facilities & Safety,5
Nice place to hang out,5,2026-01-02,2024-01-03,Facilities & Safety,5
Cocktails are perfect!,5,2026-01-02,2024-01-03,Drinks & Alcohol,3
Nice place for chill,5,2026-01-02,2024-01-03,Facilities & Safety,4
Best place to chill,5,2026-01-02,2023-01-03,Facilities & Safety,4
Perfect wine.,5,2026-01-02,2024-01-03,Drinks & Alcohol,2
So fun always,5,2026-01-02,2021-01-03,Crowd & Atmosphere,3
Vibe🥰🥰🥰🥰 …,5,2026-01-02,2024-01-03,Crowd & Atmosphere,2
Nice bar❤️🥰❤️🥰 …,5,2026-01-02,2023-01-03,Drinks & Alcohol,3
Good place 👍👍 …,5,2026-01-02,2025-01-02,Facilities & Safety,4
Perfect vibe,5,2026-01-02,2025-01-02,Crowd & Atmosphere,2
Nice party place,5,2026-01-02,2024-01-03,Facilities & Safety,3
good vibe and cocktails,5,2026-01-02,2024-01-03,Drinks & Alcohol,4
good vibe and cocktails,5,2026-01-02,2024-01-03,Crowd & Atmosphere,4
Good vibe!,5,2026-01-02,2024-01-03,Crowd & Atmosphere,2
Good vibes,5,2026-01-02,2024-01-03,Crowd & Atmosphere,2
Nice place to chill,5,2026-01-02,2023-01-03,Facilities & Safety,4
Pretty chilling,4,2026-01-02,2019-01-04,Service & Staff,2
It was packed,5,2026-01-02,2025-01-02,Crowd & Atmosphere,3
It was packed,5,2026-01-02,2025-01-02,Facilities & Safety,3
Pretty good,5,2026-01-02,2021-01-03,Service & Staff,2
Awesome place,5,2026-01-02,2023-01-03,Facilities & Safety,2
Crowded and smokey.,3,2026-01-02,2021-01-03,Crowd & Atmosphere,3
Nice drinks,5,2026-01-02,2024-01-03,Drinks & Alcohol,2
Perfect place,5,2026-01-02,2024-01-03,Facilities & Safety,2
